t,x,y,z
28.835,12.548284013449008,10.899148363499771,34.00463544894229
28.84,12.457960515604318,10.464364621326931,34.222549753080564
28.845,12.350617767160236,10.021683196143224,34.40506967490978
28.85,12.22660902125963,9.574350719726315,34.55087907171646
28.855,12.086386018803932,9.125821734160546,34.658853555411774
28.86,11.930842103314065,8.679303537807169,34.73086921072698
28.865,11.761129581452359,8.237402335714389,34.76881223728237
28.87,11.578350864374604,7.802510496574201,34.773718337143514
28.875,11.383610032454248,7.376816286684549,34.74673594150333
28.88,11.178012835281613,6.962303869947462,34.68912621068209
28.885,10.962666691664248,6.560753307870025,34.60226303412734
28.89,10.738680689627428,6.173740559565192,34.48763303041416
28.895,10.507165586413224,5.802637481750075,34.34683554724479
28.9,10.269233808481129,5.4486118287471035,34.18158266144888
28.905,10.025999451507712,5.112627252483487,33.99369917898328
28.91,9.77857828038733,4.7954433024921705,33.7851226349326
28.915,9.528087729231066,4.49761542591038,33.55790329350838
28.92,9.275646901367288,4.2194949674804665,33.3142041480495
28.925,9.022376569342116,3.9612291695503017,33.05630092102264
28.93,8.76939917491844,3.722761172072271,32.78658206402138
28.935,8.517807031322853,3.503823672054543,32.507194205384735
28.94,8.268421745184742,3.3038822123700533,32.21851269001785
28.945,8.021965012852094,3.122275726374032,31.92172566106378
28.95,7.779117456795409,2.9583292559782577,31.61813108273191
28.955,7.54050908745687,2.8113561795706126,31.308940494796218
28.96,7.306719303250013,2.680658212014847,30.99527901259483
28.965,7.078276890560374,2.5655254046509404,30.678185327030928
28.97,6.855660023744503,2.4652361452945426,30.358611704571405
28.975,6.639296265130473,2.379057158237301,30.037423987247525
28.98,6.429562565018326,2.306243504246997,29.71540159265562
28.985,6.226785261679156,2.246038580567181,29.393237513955725
28.99,6.031240081355732,2.1976741209174238,29.07153831987249
28.995,5.843152138262166,2.1603701954932264,28.75082415469468
29.0,5.662695934584511,2.1333352109661226,28.43152873827616
29.005,5.489995360479906,2.1157659104835176,28.113999366034463
29.01,5.325123694077071,2.1068473736688067,27.79849690895158
29.015,5.1681098486882275,2.1057901277106583,27.485222537894927
29.02,5.018980473016792,2.1122384262671874,27.174578968836702
29.025,4.877668207304993,2.1257665550141036,26.866798301461962
29.03,4.744081134200461,2.1459000651545472,26.562037428876963
29.035,4.61812284558907,2.172195536236183,26.260443585088087
29.04,4.499692442594365,2.204240576151282,25.96215434500055
29.045,4.388684535577864,2.2416538211367034,25.66729762441904
29.05,4.284989244139283,2.2840849357737905,25.37599168004836
29.055,4.188492197116055,2.3312146129885325,25.088345109492177
29.06,4.099074532583648,2.382754574051466,24.804456851253804
29.065,4.016612897855438,2.4384475685777334,24.52441618473587
29.07,3.9409794494829318,2.4980673745269217,24.248302730241075
29.075,3.8720418532554,2.561418798203324,23.976186448970935
29.08,3.8096632842001625,2.628337674255726,23.708127643026767
29.085,3.75370242658243,2.6986908656775705,23.44417695540906
29.09,3.7040134739055053,2.772376263806693,23.18437537001841
29.095,3.6604461289105124,2.8493227883256687,22.928754211654258
29.1,3.6228425046369117,2.9294913198931716,22.677338032058913
29.105,3.590943694948678,3.012898861240329,22.430254440173677
29.11,3.5646088463941576,3.099539471939104,22.187581355984598
29.115,3.5437702793589687,3.1893988122881405,21.949349038501683
29.12,3.528360516389524,3.282477163921057,21.715598491148988
29.125,3.518312282193076,3.3787894298061762,21.486381461765305
29.13,3.513558503637645,3.4783651342469204,21.261760442603133
29.135,3.5140323097520776,3.5812484228816337,21.041808670329218
29.14,3.5196670317260157,3.6874980626833334,20.826610126024992
29.145,3.530396202909914,3.7971874419601694,20.616259535185645
29.15,3.5461535588150315,3.9104045703551207,20.41086236772074
29.155,3.5668730371134507,4.027252078846156,20.21053483795393
29.16,3.5924887776380126,4.147847219745898,20.015403904623508
29.165,3.622935122382409,4.272321866702126,19.82560727088157
29.17,3.6581466155011433,4.400822514697515,19.641293384294467
29.175,3.698058003309474,4.533510280049426,19.46262143684309
29.18,3.742604234283493,4.6705609004103055,19.289761364922285
29.185,3.7917204590601217,4.8121647347674985,19.12289384934114
29.19,3.845342030437093,4.95852676344331,18.962210315322917
29.195,3.9034088334990695,5.109860164403636,18.807912938781325
29.2,3.9660176563691665,5.266191001903505,18.660209563743205
29.205,4.033273549485738,5.427618517126795,18.519309752476676
29.21,4.105231293116179,5.594317273600536,18.385443484040934
29.215,4.181944736619895,5.766449314379283,18.25886415533903
29.22,4.263466798448604,5.944164162045826,18.139848581117324
29.225,4.349849466146198,6.127598818710848,18.028696993965795
29.23,4.441143796348545,6.316877766012516,17.925733044318235
29.235,4.537399914783868,6.51211296511729,17.831303800451796
29.24,4.63866701627248,6.713403856719351,17.74577974848729
29.245,4.744993364726942,6.920837361040933,17.669554792389075
29.25,4.856426293151736,7.134487877831683,17.603046253965264
29.255,4.973012203643758,7.354417286369612,17.546694872867384
29.26,5.094796567392055,7.5806749454605855,17.500964806590588
29.265,5.221823924677585,7.8132976934378835,17.466343630473702
29.27,5.354137884873719,8.052309848163135,17.443342337699058
29.275,5.49178112644592,8.297723207025717,17.432495339292597
29.28,5.634746179426426,8.549484589405745,17.434279849536036
29.285,5.782803271842592,8.807246935332582,17.448838024163585
29.29,5.936096042747115,9.070954450837686,17.476962012818674
29.295,6.094799966866592,9.34052993241645,17.51953430208425
29.3,6.259045945129098,9.615798492401446,17.57740232257256
29.305,6.428920304664845,9.896487558963559,17.651378448925346
29.31,6.6044647988057505,10.182226876111232,17.742239999813716
29.315,6.785676607085669,10.472548503690867,17.850729237938264
29.32,6.972508335239884,10.766886817385991,17.97755337002875
29.325,7.164868015205871,11.064578508718501,18.123384546844566
29.33,7.362619105122778,11.36486258504782,18.2888598631744
29.335,7.565580489331721,11.666880369571349,18.474581357836517
29.34,7.7735264783751905,11.969675501323586,18.681116013678153
29.345,7.986186808997928,12.272193935177432,18.908995757576374
29.35,8.203246644146459,12.573283941843496,19.15871746043762
29.355,8.424346572968703,12.871696107869536,19.430742937197287
29.36,8.649082610814839,13.166083335641696,19.725498946820665
29.365,8.877006199236671,13.455000843383614,20.043377192302213
29.37,9.107624205988017,13.736906165156912,20.384734320666134
29.375,9.340398925024024,14.010159150860376,20.74989192296528
29.38,9.574748076502036,14.273021966231033,21.139136534282468
29.385,9.81021692042133,14.524284807460102,21.55210125560229
29.39,10.046268186797825,14.762302712567427,21.98785887195089
29.395,10.281985654920755,14.984133705978671,22.446078301483166
29.4,10.516423078968977,15.187009017373256,22.926166641532824
29.405,10.748607436846086,15.368345834852581,23.427259670687974
29.41,10.977538930179758,15.525747304939523,23.94822184878966
29.415,11.202190984322742,15.657002532579206,24.48764631693403
29.42,11.421510248352352,15.760086581138543,25.043854897471288
29.425,11.63441659507001,15.833160472406101,25.614898094004467
29.43,11.83980312100218,15.874571186592503,26.19855509139185
29.435,12.036536146399753,15.882851662330191,26.792333755745283
29.44,12.223455215238321,15.8567207966734,27.393470634431125
29.445,12.399373095217651,15.795083445098275,27.99893095606848
29.45,12.563075777762501,15.697030421502832,28.605408630531695
29.455,12.713322478022056,15.561838498206887,29.209326248948788
29.46,12.848845634870175,15.388970405952017,29.806835083702175
29.465,12.968350910905,15.178074833902023,30.393815088427026
29.47,13.070517192449556,14.928986429642233,30.965874898013805
29.475,13.153901565507203,14.642668607089714,31.5182568032379
29.48,13.21749274194333,14.322133044309442,32.046928279799204
29.485,13.260967124993426,13.969474574256868,32.549009118564435
29.49,13.28409803958101,13.586896636387182,33.021881465569805
29.495,13.286744566892517,13.176753655228856,33.463173873439274
29.5,13.268851544377284,12.741551040384813,33.87076130138335
29.505,13.23044956574759,12.283945186530701,34.24276511520093
29.51,13.171654980978555,11.806743473415668,34.577553087278304
29.515,13.092669896308362,11.312904265863466,34.873739396588505
29.52,12.99378217423798,10.805536913770416,35.13018462869277
29.525,12.875365433531332,10.287901752106755,35.34599577573953
29.53,12.73787904921514,9.763410100915886,35.520526236464804
29.535,12.581868152579363,9.235624265315966,35.653375816191705
29.54,12.407963631176562,8.708257535497559,35.744390726831206
29.545,12.216882128822173,8.18517418672483,35.793663586881614
29.55,12.009426045594985,7.6703894793366745,35.80153342142862
29.555,11.78648353783625,7.168069658744353,35.76858566214549
29.56,11.54928949578629,6.681953007566993,35.6963500136448
29.565,11.300163443345037,6.213084952454531,35.5892458568684
29.57,11.040782020298225,5.763083129187412,35.450003378892276
29.575,10.772677865635613,5.333483451979568,35.281066246234666
29.58,10.497332057166377,4.9255629657032785,35.08484149994736
29.585,10.216174111518752,4.540339845888578,34.86369955561548
29.59,9.930581984140836,4.178573398724339,34.61997420335814
29.595,9.64188206929937,3.840764061056601,34.355962607827436
29.6,9.351349200080357,3.5271534003895098,34.07392530820894
29.605,9.060206648389661,3.2377241148858733,33.776086218222304
29.61,8.769626124951806,2.9722000333658545,33.46463262612009
29.615,8.480727779310739,2.730046115307842,33.14171519468852
29.62,8.194580199829481,2.5104684508480983,32.80944796124707
29.625,7.912200413690958,2.3124142607814147,32.46990833764951
29.63,7.63455385652485,2.1345771971034253,32.12513194447609
29.635,7.362484679126321,1.9762292116870697,31.776249323450926
29.64,7.09656938433385,1.8366757439882275,31.4239808114404
29.645,6.837294700040915,1.7148059816395769,31.069348619106776
29.65,6.585100226613247,1.6095394445347493,30.713294169645884
29.655,6.340378436888466,1.5198259848281526,30.356678098786634
29.66,6.103474676176774,1.444645786935213,30.00028025479202
29.665,5.874687162259898,1.383009367531996,29.644799698457586
29.67,5.65426698539167,1.3339575755554391,29.29085470311224
29.675,5.442418108298422,1.2965615922034142,28.93898275461893
29.68,5.239297366178076,1.2699229309345175,28.58964055137317
29.685,5.0450144667008034,1.2531734374682204,28.243204004304104
29.69,4.859631990008684,1.245475289784825,27.899968236873935
29.695,4.683165388716217,1.2460209981254788,27.560147585078845
29.7,4.515582987909626,1.2540334049921484,27.22387559744773
29.705,4.3568059851473055,1.268765685147639,26.89120503504301
29.71,4.206702012916095,1.2895934259311626,26.56224434644296
29.715,4.06509628820237,1.3160959006494029,26.237226863603475
29.72,3.9318148620947277,1.3478077964266026,25.91620249570785
29.725,3.806681058204484,1.384296782727605,25.599212743652057
29.73,3.689515293553642,1.4251656869336404,25.286294389472967
29.735,3.58013507857436,1.4700524943424824,24.977479496346977
29.74,3.478355017109311,1.51863034816835,24.672795408590925
29.745,3.3839868064115257,1.5706075495419658,24.372264751661657
29.75,3.2968392371446575,1.6257275575104093,24.075905432156862
29.755,3.216718193382582,1.6837689890373342,23.783730637813818
29.76,3.1434266526096146,1.744545619002875,23.495748837510003
29.765,3.07676468572065,1.8079063802034998,23.211963781263734
29.77,3.0165294570208485,1.873735363352268,22.932374500232946
29.775,2.9625152242258412,1.9419518170786843,22.656975306715925
29.78,2.9145133384616693,2.0125101479287357,22.385755794151105
29.785,2.872297329718611,2.085406464494927,22.118710139987797
29.79,2.835517560595944,2.1607158350497198,21.855926419855933
29.795,2.8040433468339963,2.2384251135524598,21.59740573425673
29.8,2.7778058327288857,2.3185101727082555,21.343124730503423
29.805,2.7567343076326596,2.4009653819939136,21.093070321554343
29.81,2.7407562059533843,2.4858036076577172,20.847239686013634
29.815,2.729797107155118,2.573056212719541,20.6056402681309
29.82,2.723780735757936,2.6627730569706043,20.3682897778019
29.825,2.722628961337887,2.755022496973845,20.135216190567494
29.83,2.726261798527029,2.849891386063676,19.906457747614343
29.835,2.7345974070134136,2.947485074346093,19.68206295577462
29.84,2.747552091541084,3.0479274086984383,19.462090587526554
29.845,2.7650403019100818,3.151360732769769,19.246609680993576
29.85,2.786974632976475,3.2579458869807043,19.035699539944716
29.855,2.81326582465226,3.3678622085231424,18.829449733795126
29.86,2.8438227619054963,3.4813075313607627,18.6279600976051
29.865,2.8785524747602187,3.598498186228693,18.431340732080734
29.87,2.917360138296464,3.719669000633652,18.239712003573665
29.875,2.960149072650226,3.8450732988536807,18.05320454408147
29.88,3.006820743013545,3.974982901938573,17.871959251247027
29.885,3.0573556302988005,4.109618056924773,17.696117963816295
29.89,3.1120434468647185,4.248955985146614,17.525789287852422
29.895,3.170961723126045,4.393177518326817,17.36111373009858
29.9,3.234161094404265,4.542491338261611,17.20225689972283
29.905,3.301696622380231,4.697106174854836,17.049406530708758
29.91,3.37362779509396,4.857230806117487,16.902772481855877
29.915,3.450018526944932,5.023074058168391,16.76258673677898
29.92,3.5309371586919513,5.194844805233873,16.629103403908502
29.925,3.6164564574529563,5.372751969647383,16.50259871649077
29.93,3.7066536167053847,5.557004521850243,16.38337103258743
29.935,3.8016102562859233,5.747811480391136,16.271740835075843
29.94,3.9014124223906412,5.94538191192637,16.16805073164891
29.945,4.006150587574709,6.149924931219329,16.072665454815372
29.95,4.115919650752859,6.361649701141368,15.985971861899335
29.955,4.230818937199006,6.580765432671093,15.90837893504062
29.96,4.350829551155524,6.807227703457389,15.840237577762762
29.965,4.476004682736496,7.041075797655519,15.781975529365656
29.97,4.606571844152554,7.282654764635933,15.734175432785738
29.975,4.742737291460407,7.532236840697229,15.697446935891206
29.98,4.88468582115328,7.790021045169682,15.672426557286292
29.985,5.032580770161497,8.05613318041632,15.659777686311125
29.99,5.186564015852096,8.330625831832217,15.66019058304183
29.995,5.346755976029037,8.613478367844872,15.674382378290515
30.0,5.5132556089327425,8.904596939913388,15.70309707360522
30.005,5.686140413240791,9.203814482529701,15.747105541269983
30.01,5.865466428067581,9.510890713217986,15.807205524304855
30.015,6.0512682329639444,9.825512132533984,15.88422163646573
30.02,6.243558947917883,10.147292024066292,15.97900536224457
30.025,6.442330233354098,10.475770454435523,16.092435056869288
30.03,6.647552290134243,10.810414273294754,16.22541594630387
30.035,6.859173859556358,11.15061711332858,16.378880127247985
30.04,7.077122223355688,11.495699390254488,16.553786567137525
30.045,7.301303203704314,11.844908302822198,16.7511211041444
30.05,7.5316011632106905,12.197417832812972,16.97189644717613
30.055,7.767879004920518,12.552328745040983,17.217152175876574
30.06,8.009925981933623,12.908738209618864,17.487760292369863
30.065,8.257168589093983,13.265850592018758,17.783439787689378
30.07,8.509390607343686,13.621742933715103,18.10550593001531
30.075,8.766376587017168,13.974239537909297,18.455384263510158
30.08,9.027802992226865,14.3210998850513,18.83418937116022
30.085,9.293238200863579,14.660018632840123,19.24272487477612
30.09,9.562142504595723,14.98862561622287,19.681483434991573
30.095,9.833868108870442,15.304485847396197,20.150646751265164
30.1,10.107659132913076,15.605099515805524,20.65008556187959
30.105,10.382651609726546,15.887901988144462,21.179359643940437
30.11,10.657873486092548,16.150263808356076,21.737717813378417
30.115,10.93224462257073,16.38949069763204,22.324097924947786
30.12,11.204576793499154,16.602823554412968,22.937126872227417
30.125,11.473573686993404,16.78743845438786,23.575120587618606
30.13,11.737830904947923,16.94044665049498,24.236084042348292
30.135,11.995835963035226,17.05889457292133,24.91771124646721
30.14,12.245968290705518,17.139763829102478,25.617385248848787
30.145,12.48649923118767,17.179971203723092,26.33217813719174
30.15,12.715668260281456,17.17644616974195,27.058712617237948
30.155,12.93241220535722,17.12739205730283,27.7915843863812
30.16,13.135065256214121,17.03162544818602,28.52584373104072
30.165,13.321847149902156,16.888266780621446,29.256982996209956
30.17,13.491117622429966,16.696891567469024,29.980559911123837
30.175,13.641376408764533,16.457530396219255,30.692197589257226
30.18,13.771263242831898,16.170668928992377,31.387584528328013
30.185,13.879557857516666,15.8372479025389,32.062474610295055
30.19,13.96517998466218,15.458663128239177,32.712687101359144
30.195,14.027189355070316,15.036765492104545,33.334106651961164
30.2,14.064785698501819,14.573860954775679,33.92268329678488
30.205,14.077308743676058,14.072710551523649,34.47443245475508
30.21,14.06423821827108,13.53653039224928,34.98543492903838
30.215,14.025193848923658,12.96899166148469,35.45183690704176
30.22,13.959935361229237,12.374220618390998,35.869849960414854
30.225,13.86836247974187,11.756798596759413,36.23575104504857
30.23,13.750514927974546,11.121762005012615,36.545882501074594
30.235,13.606591405134873,10.474702807026935,36.79695814497135
30.24,13.437506720274461,9.822829201300276,36.99141339009676
30.245,13.244752720480381,9.171734816565953,37.13142682503456
30.25,13.029851479075477,8.526059607162985,37.21819413820368
30.255,12.794366323506688,7.890078481364247,37.253224427567034
30.26,12.539901835345386,7.267701301377893,37.2383402006311
30.265,12.268103850287982,6.662472883348653,37.1756773744461
30.27,11.980659458154845,6.077572997355162,37.06768527560593
30.275,11.679297002890998,5.515816367411743,36.91712664024816
30.28,11.36578608256575,4.979652671467621,36.72707761405394
30.285,11.041937549373554,4.471166541408379,36.50092775224849
30.29,10.709603509632718,3.992077563053736,36.242380019600354
30.295,10.370677323785962,3.543740276158648,35.95545079042166
30.3,10.027093606401301,3.127144174414405,35.644469848568896
30.305,9.680828226170462,2.742913705446461,35.31408038744158
30.31,9.333713145330266,2.3907727347522716,34.96745498567658
30.315,8.987169203589241,2.0692956932576103,34.605665610571364
30.32,8.642584288770948,1.7773466012535994,34.23130955559393
30.325,8.301242400421158,1.513750231120819,33.846809619699044
30.33,7.964322133909131,1.2772868257773928,33.4543945115044
30.335,7.632896680427149,1.0666920986786168,33.0560988492901
30.34,7.307933826991446,0.8806572338175309,32.65376316099986
30.345,6.990295956440787,0.7178288857240246,32.24903388423919
30.35,6.68074004743722,0.5768091794653667,31.84336336627634
30.355,6.379917674466689,0.45615571064642363,31.43800986404313
30.36,6.088375007837717,0.3543815454090577,31.034037544133206
30.365,5.806552813682313,0.269955220432557,30.632316482803216
30.37,5.534786453955554,0.20130074293347097,30.233522665972266
30.375,5.273305886436274,0.1467975906657811,29.838137989222915
30.38,5.022235664726072,0.10478071192065502,29.446450257799714
30.385,4.781645554018979,0.07370764537221379,29.058668771973135
30.39,4.551706140108191,0.05298085923441924,28.675408958743482
30.395,4.3323045475212645,0.04170156274564857,28.29685168012964
30.4,4.1232782487876865,0.0389297247817418,27.92308531901305
30.405,3.9244540205663037,0.043781297492072414,27.55418248385095
30.41,3.7356479436458847,0.05542821629952954,27.190200008677433
30.415,3.5566654029442724,0.07309839990053742,26.83117895310188
30.42,3.387301087508832,0.09607575026506723,26.477144602309743
30.425,3.2273389905167993,0.12370015263656295,26.128106467063315
30.43,3.0765524092745204,0.15536747553205332,25.78405828370015
30.435,2.934703945217998,0.19052957074206864,25.4449780141342
30.44,2.80154550391262,0.2286942733307026,25.110827845855198
30.445,2.676818295053562,0.2694254016354937,24.781554191929658
30.45,2.5602528324652107,0.31234275726758864,24.457087690999458
30.455,2.4515689341015605,0.3571221251116334,24.137343207282797
30.46,2.350475722046015,0.40349527332584234,23.822219830573676
30.465,2.256669839444852,0.4512500144291677,23.51160211203033
30.47,2.1697781728524856,0.5002226255790222,23.205424510670387
30.475,2.08949871319243,0.5502622576062394,22.903631413205698
30.48,2.015579555523286,0.6012359475985023,22.606149704696325
30.485,1.947773135165699,0.653033008066559,22.312909981747136
30.49,1.885836227702592,0.7055650269440804,22.023846552508637
30.495,1.8295299489790662,0.7587658675877332,21.738897436676588
30.5,1.778619755102559,0.8125916687770304,21.45800436549278
30.505,1.7328754424426032,0.8670208447145538,21.181112781743842
30.51,1.6920711476309638,0.9220540850258488,20.908171839761845
30.515,1.655985347561709,0.9777143547592941,20.639134405424908
30.52,1.6244008593910342,1.034046894386354,20.37395705615596
30.525,1.5971048405373847,1.0911192198014066,20.112600080923592
30.53,1.5738887885498485,1.149021121356408,19.855027480907253
30.535,1.5545633854526784,1.2078427193601573,19.601211316439976
30.54,1.5390063996590084,1.2676416038985179,19.35112065783657
30.545,1.527116077272425,1.3284833121946262,19.10472167609525
30.55,1.5187945742969358,1.3904445578603717,18.86198520587932
30.555,1.5139479566369185,1.4536132308966558,18.62288674551616
30.56,1.5124862000971584,1.5180883976932193,18.38740645699788
30.565,1.5143231903828394,1.5839803010287328,18.155529165981033
30.57,1.5193767230995392,1.6514103600706111,17.92724436178723
30.575,1.527568503753232,1.720511170375286,17.70254619740218
30.58,1.5388241477502917,1.7914265038880306,17.481433489476334
30.585,1.5530731803975013,1.864311308943053,17.26390971832456
30.59,1.5702490369020046,1.9393317102632823,17.049983027926793
30.595,1.590289062371375,2.0166650089606875,16.839666225927072
30.6,1.6131345118135934,2.0964996825361335,16.632976783634017
30.605,1.6387399859336902,2.179027985788042,16.42993778219273
30.61,1.6671480948842978,2.264384837668899,16.230577892353804
30.615,1.6983877596971002,2.35272525351455,16.034918307825986
30.62,1.732482077082911,2.4442218071788653,15.842987891210877
30.625,1.7694598768544607,2.539055925362505,15.654825579835196
30.63,1.8093557219265404,2.637417887613312,15.470480385749969
30.635,1.8522099083159413,2.7395068263261253,15.290011395730954
30.64,1.898068465141352,2.8455307267425547,15.113487771278999
30.645,1.946983154623539,2.9557064269514095,14.940988748619299
30.65,1.9990114720852303,3.0702596178884134,14.772603638701886
30.655,2.05421664595119,3.189424843336378,14.608431827201386
30.66,2.1126676377480447,3.3134454999248266,14.448582774517508
30.665,2.1744391421045344,3.442573837130538,14.29317601577431
30.67,2.2396115867514026,3.5770709572773005,14.142341160820575
30.675,2.3082720206581464,3.717203186419102,13.996221231252182
30.68,2.3805364867986096,3.863187313381093,13.855018182353263
30.685,2.456534938175894,4.0152989897354034,13.718892757443552
30.69,2.536399640618776,4.173841123421188,13.588010888514319
30.695,2.6202688477634197,4.339116676375202,13.462570893052243
30.7,2.708286801053713,4.511428664532461,13.342803474038842
30.705,2.800603729741044,4.691080157825811,13.228971719950865
30.71,2.8973758508844343,4.878374280186173,13.121371104760106
30.715,2.99876536935024,5.073614209541978,13.020329487933722
30.72,3.104940477812599,5.277103177820022,12.926207114433762
30.725,3.2160753567532048,5.489144470945037,12.839396614717419
30.73,3.332350174461064,5.710041428839221,12.760323004737204
30.735,3.4539510870329964,5.940097445423195,12.68944368594056
30.74,3.5810702383732833,6.179615968615336,12.62724844527013
30.745,3.7139057601938625,6.428900500332138,12.574259455163643
30.75,3.8526617720139544,6.688254596487518,12.531031273554067
30.755,3.9975483811605996,6.957981866993824,12.498150843869386
30.76,4.148773140193661,7.238368183001299,12.476231083986033
30.765,4.306176036629519,7.528926558058671,12.465657736689039
30.77,4.4699502598687095,7.829889686259592,12.467187728195082
30.775,4.6405276901202015,8.141932247825329,12.48183690019023
30.78,4.8182964677656255,8.4655770537901,12.510659567871999
30.785,5.003600993358772,8.801195046000153,12.554748519949275
30.79,5.1967419276263405,9.149005297115133,12.615235018642435
30.795,5.397976191467598,9.50907501060745,12.693288799683332
30.8,5.607516965953906,9.881319520761448,12.790118072315071
30.805,5.825533692329601,10.265502292674967,12.906969519292375
30.81,6.052152072011406,10.661234922258306,13.045128296881314
30.815,6.287454066588762,11.067977136234779,13.20591803485954
30.82,6.531477897823146,11.485036792139558,13.39070083651579
30.825,6.7842180476490475,11.911569878321373,13.600877278650533
30.83,7.045625258173347,12.3465805139414,13.837886411575587
30.835,7.315606531675684,12.7889209489739,14.103205759114447
30.84,7.594025130607589,13.237291564204805,14.398351318601353
30.845,7.880700577593751,13.690240871233774,14.72487756088261
30.85,8.175408655431445,14.14616551247324,15.084377430316097
30.855,8.477881407089805,14.603310261147307,15.47848234477026
30.86,8.787807135711098,15.059768021293742,15.908862195625666
30.865,9.104828730122765,15.513485305022908,16.377215838638595
30.87,9.42819836397158,15.962965441381813,16.883484706187048
30.875,9.757165847246366,16.404860567876792,17.428502151683077
30.88,10.09108241425167,16.834647514411973,18.01413242777704
30.885,10.429127894650431,17.247819486973352,18.641594465207316
30.89,10.770310713463253,17.63988606762797,19.311461872798915
30.895,11.11346789106983,18.00637321452566,20.023662937466042
30.9,11.457265043208004,18.342823261897863,20.777480624210458
30.905,11.800196380974237,18.644794920058125,21.57155257612242
30.91,12.14058471082264,18.90786327540129,22.403871114378383
30.915,12.47658143456643,19.12761979040476,23.271783238244417
30.92,12.80616654937722,19.299672303627695,24.171990625074745
30.925,13.127148647784258,19.419645029710857,25.100549630309406
30.93,13.437164917675924,19.48317855937726,26.052871287478453
30.935,13.73368114229871,19.48592985943173,27.02372130819915
30.94,14.013991700257675,19.423572272760925,28.007220082177348
30.945,14.27523077260414,19.29181693017178,28.996830192372826
30.95,14.515286329787266,19.088687316352633,29.984263018944674
30.955,14.731913086957029,18.813962481458834,30.96085095618381
30.96,14.922592749231086,18.467587660290004,31.91870364447531
30.965,15.085071747714935,18.050383819674398,32.85024671650992
30.97,15.21736123950274,17.564047658467434,33.74822179728817
30.975,15.317737107676827,17.01115160755221,34.60568650411818
30.98,15.384739961307556,16.395143829840915,35.416014446614
30.985,15.417175135453768,15.720348220272454,36.172895226699204
30.99,15.414112691162451,14.991964405813963,36.8703344386045
30.995,15.37488741546881,14.216067745459933,37.50265366886868
31.0,15.299098821396385,13.399609330234343,38.06449049633699
31.005,15.18661114795689,12.55041598318747,38.550798492163686
31.01,15.037553360150163,11.677190259397292,38.956847219810605
31.015,14.852319148964664,10.78951044597167,39.278222235046385
31.02,14.632031118884056,9.897414231932498,39.51544597764523
31.025,14.378911768289406,9.00955113348393,39.673575741766044
31.03,14.095240259036526,8.133524166222484,39.755299745160684
31.035,13.783372702304417,7.2762041832541735,39.7637958708068
31.04,13.445742206624018,6.443729876309115,39.702732371368874
31.045,13.084858877878748,5.6415077757434995,39.576267869197764
31.05,12.703309819305337,4.874212250541192,39.38905135633126
31.055,12.303759131492306,4.145785508310341,39.14622219449349
31.06,11.888947912380969,3.459437595285673,38.853410115095265
31.065,11.461694257264847,2.8176463963274077,38.51673521923372
31.07,11.024893258790975,2.2221576349232093,38.1428079776934
31.075,10.581517006957949,1.6739848731852167,37.73872923094466
31.08,10.134524765104032,1.1733147031159232,37.311459856898985
31.085,9.686170456063772,0.7187411125684666,36.86378693733032
31.09,9.23861071498278,0.3083590297244391,36.39955309086809
31.095,8.793886525087268,-0.05978472704689073,35.92275331992345
31.1,8.353859312769623,-0.3877353803001936,35.437011408319016
31.105,7.920210947589329,-0.6776301935135132,34.94557992128994
31.11,7.494443742271099,-0.9316984710896578,34.45134020548181
31.115,7.077880452706116,-1.1522615583552531,33.95680238895208
31.12,6.671664277951431,-1.3417328415611076,33.46410538116929
31.125,6.276758860231157,-1.5026177478816796,32.97501687301459
31.13,5.8939482849346785,-1.6375137454159105,32.490933336779534
31.135,5.523837080617538,-1.749110343186742,32.012880026167124
31.14,5.166850219002314,-1.8401890911409011,31.541510976293004
31.145,4.823289323552712,-1.9133916807783269,31.07726528492674
31.15,4.493472006053952,-1.9701911795319134,30.620932478267555
31.155,4.177385001265147,-2.012368470264587,30.172719214470778
31.16,3.8749413060569546,-2.041692169082988,29.732712197352814
31.165,3.586013770403552,-2.059819144073072,29.300957588350236
31.17,3.3104350973833556,-2.0682945152999888,28.877461006520747
31.175,3.0479978431795662,-2.0685516548080938,28.462187528544067
31.18,2.798454417078998,-2.0619121866209884,28.055061688720134
31.185,2.5615170814728456,-2.049585986741485,27.655967478970275
31.19,2.3368579518563743,-2.0326711831516073,27.2647483488367
31.195,2.12410899682952,-2.012154155812642,26.881207205483552
31.2,1.9228620380959136,-1.9889095366650602,26.505106413695227
31.205,1.7326687504635674,-1.963700209628566,26.136167795877526
31.21,1.5530263443887375,-1.9371900808124363,25.774098023638338
31.215,1.3833942855532415,-1.9099811259372272,25.418700830605115
31.22,1.2233215825917798,-1.882573891507758,25.069756846584557
31.225,1.0723656221265079,-1.8554227461456374,24.727049520341073
31.23,0.9300843003201666,-1.8289412250981198,24.390372365987396
31.235,0.7960360228754408,-1.8035020302379883,24.059528962983123
31.24,0.6697797050353931,-1.779437030063633,23.734332956135695
31.245,0.5508747715832721,-1.7570372596990151,23.41460805559992
31.25,0.4388811568428406,-1.736552920893731,23.100188036878865
31.255,0.33335930467788216,-1.7181933820229154,22.790916740822542
31.26,0.23387016849246342,-1.7021271780872962,22.486648073628572
31.265,0.13997521123111784,-1.688482010713222,22.18724600684277
31.27,0.051236405378457674,-1.6773447481525934,21.892584577357987
